,year,code,name,team_size,total,rank,gold_medals,silver_medals,bronze_medals,honourable_mentions,winner,country_id,top_5,top_10,top_15,top_25,top_50,top_100,next_year_winner,next_year_top_5,next_year_top_10,next_year_top_15,next_year_top_25,next_year_top_50,next_year_top_100,total_wins,total_gold,total_silver,total_bronze,min_rank,max_rank,average_rank,average_rank_2,recent_wins_2,average_rank_3,recent_wins_3,average_rank_4,recent_wins_4
241,2016,AUS,Australia,6,124,25,0,2,4,0,0,24,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,4,16,16,6,27,18.166666666666668,15.5,31.0,14.0,42.0,14.25,57.0
242,2017,AUS,Australia,6,103,34,0,3,2,1,0,24,0,0,0,0,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0,4,19,18,6,34,20.428571428571427,29.5,59.0,21.666666666666668,65.0,19.0,76.0
243,2018,AUS,Australia,6,169,11,2,3,1,0,0,24,0,0,1,1,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,6,22,19,6,34,19.25,22.5,45.0,23.333333333333332,70.0,19.0,76.0
244,2019,AUS,Australia,6,154,18,2,1,3,0,0,24,0,0,0,1,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,0,8,23,22,6,34,19.11111111111111,14.5,29.0,21.0,63.0,22.0,88.0
245,2020,AUS,Australia,6,168,8,2,3,1,0,0,24,0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,26,23,6,34,18.0,13.0,26.0,12.333333333333334,37.0,17.75,71.0
246,2011,HUN,Hungary,6,116,25,0,2,3,1,0,25,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,2,3,25,25,25.0,0.0,0.0,0.0,0.0,0.0,0.0
247,2012,HUN,Hungary,6,93,38,0,2,1,3,0,25,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,4,4,25,38,31.5,31.5,63.0,0.0,0.0,0.0,0.0
248,2013,HUN,Hungary,6,134,22,0,2,4,0,0,25,0,0,0,1,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,6,8,22,38,28.333333333333332,30.0,60.0,28.333333333333332,85.0,0.0,0.0
249,2014,HUN,Hungary,6,153,15,1,4,1,0,0,25,0,0,0,1,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,1,10,9,15,38,25.0,18.5,37.0,25.0,75.0,25.0,100.0
250,2015,HUN,Hungary,6,113,20,0,3,3,0,0,25,0,0,0,1,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0,1,13,12,15,38,24.0,17.5,35.0,19.0,57.0,23.75,95.0
251,2016,HUN,Hungary,6,145,14,1,3,2,0,0,25,0,0,1,1,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,2,16,14,14,38,22.333333333333332,17.0,34.0,16.333333333333332,49.0,17.75,71.0
252,2017,HUN,Hungary,6,115,22,2,1,1,1,0,25,0,0,0,1,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,4,17,15,14,38,22.285714285714285,18.0,36.0,18.666666666666668,56.0,17.75,71.0
253,2018,HUN,Hungary,6,157,15,0,4,2,0,0,25,0,0,0,1,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0,4,21,17,14,38,21.375,18.5,37.0,17.0,51.0,17.75,71.0
254,2019,HUN,Hungary,6,165,11,1,3,2,0,0,25,0,0,1,1,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0,5,24,19,11,38,20.22222222222222,13.0,26.0,16.0,48.0,15.5,62.0
255,2020,HUN,Hungary,6,160,13,3,0,3,0,0,25,0,0,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,24,22,11,38,19.5,12.0,24.0,13.0,39.0,15.25,61.0
256,2011,SRB,Serbia,6,116,25,1,2,1,1,0,26,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,1,2,1,25,25,25.0,0.0,0.0,0.0,0.0,0.0,0.0
257,2012,SRB,Serbia,6,126,15,1,2,1,2,0,26,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,2,4,2,15,25,20.0,20.0,40.0,0.0,0.0,0.0,0.0
258,2013,SRB,Serbia,6,112,34,1,1,2,2,0,26,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,3,5,4,15,34,24.666666666666668,24.5,49.0,24.666666666666668,74.0,0.0,0.0
259,2014,SRB,Serbia,6,129,23,1,3,2,0,0,26,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,4,8,6,15,34,24.25,28.5,57.0,24.0,72.0,24.25,97.0
260,2015,SRB,Serbia,6,100,29,1,1,2,2,0,26,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,5,9,8,15,34,25.2,26.0,52.0,28.666666666666668,86.0,25.25,101.0
261,2016,SRB,Serbia,6,106,40,0,1,4,1,0,26,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,5,10,12,15,40,27.666666666666668,34.5,69.0,30.666666666666668,92.0,31.5,126.0
262,2017,SRB,Serbia,6,116,18,0,4,2,0,0,26,0,0,0,1,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0,5,14,14,15,40,26.285714285714285,29.0,58.0,29.0,87.0,27.5,110.0
263,2018,SRB,Serbia,6,158,13,2,2,2,0,0,26,0,0,1,1,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,0,7,16,16,13,40,24.625,15.5,31.0,23.666666666666668,71.0,25.0,100.0
264,2019,SRB,Serbia,6,171,9,3,1,2,0,0,26,0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,10,17,18,9,40,22.88888888888889,11.0,22.0,13.333333333333334,40.0,20.0,80.0
265,2020,SRB,Serbia,6,144,25,1,2,2,1,0,26,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,19,20,9,40,23.1,17.0,34.0,15.666666666666666,47.0,16.25,65.0
266,2011,NLD,Netherlands,6,115,28,0,2,3,1,0,27,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,2,3,28,28,28.0,0.0,0.0,0.0,0.0,0.0,0.0
267,2012,NLD,Netherlands,6,115,22,2,0,3,1,0,27,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,2,2,6,22,28,25.0,25.0,50.0,0.0,0.0,0.0,0.0
268,2013,NLD,Netherlands,6,133,25,0,2,3,1,0,27,0,0,0,0,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0,2,4,9,22,28,25.0,23.5,47.0,25.0,75.0,0.0,0.0
269,2014,NLD,Netherlands,6,155,13,3,2,1,0,0,27,0,0,1,1,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,5,6,10,13,28,22.0,19.0,38.0,20.0,60.0,22.0,88.0
270,2015,NLD,Netherlands,6,76,43,0,0,3,1,0,27,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,5,6,13,13,43,26.2,28.0,56.0,27.0,81.0,25.75,103.0
271,2016,NLD,Netherlands,6,98,44,0,0,3,3,0,27,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,5,6,16,13,44,29.166666666666668,43.5,87.0,33.333333333333336,100.0,31.25,125.0
272,2017,NLD,Netherlands,6,116,18,1,2,1,1,0,27,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,6,8,17,13,44,27.571428571428573,31.0,62.0,35.0,105.0,29.5,118.0
273,2018,NLD,Netherlands,6,123,36,0,1,4,1,0,27,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,6,9,21,13,44,28.625,27.0,54.0,32.666666666666664,98.0,35.25,141.0
274,2019,NLD,Netherlands,6,117,37,0,1,4,1,0,27,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,6,10,25,13,44,29.555555555555557,36.5,73.0,30.333333333333332,91.0,33.75,135.0
275,2020,NLD,Netherlands,6,135,29,2,1,3,0,0,27,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,11,28,13,44,29.5,33.0,66.0,34.0,102.0,30.0,120.0
276,2011,IDN,Indonesia,6,114,29,0,2,4,0,0,28,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,2,4,29,29,29.0,0.0,0.0,0.0,0.0,0.0,0.0
277,2012,IDN,Indonesia,6,100,35,0,1,3,1,0,28,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,3,7,29,35,32.0,32.0,64.0,0.0,0.0,0.0,0.0
278,2013,IDN,Indonesia,6,138,19,1,1,4,0,0,28,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,4,11,19,35,27.666666666666668,27.0,54.0,27.666666666666668,83.0,0.0,0.0
279,2014,IDN,Indonesia,6,126,29,0,2,3,1,0,28,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,6,14,19,35,28.0,24.0,48.0,27.666666666666668,83.0,28.0,112.0
280,2015,IDN,Indonesia,6,100,29,0,2,4,0,0,28,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,1,8,18,19,35,28.2,29.0,58.0,25.666666666666668,77.0,28.0,112.0
281,2016,IDN,Indonesia,6,130,20,0,3,3,0,0,28,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,11,21,19,35,26.833333333333332,24.5,49.0,26.0,78.0,24.25,97.0
282,2017,IDN,Indonesia,6,108,31,0,2,3,1,0,28,0,0,0,0,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0,1,13,24,19,35,27.428571428571427,25.5,51.0,26.666666666666668,80.0,27.25,109.0
283,2018,IDN,Indonesia,6,171,10,1,5,0,0,0,28,0,0,1,1,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0,2,18,24,10,35,25.25,20.5,41.0,20.333333333333332,61.0,22.5,90.0
284,2019,IDN,Indonesia,6,160,14,1,4,1,0,0,28,0,0,1,1,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,3,22,25,10,35,24.0,12.0,24.0,18.333333333333332,55.0,18.75,75.0
285,2020,IDN,Indonesia,6,130,32,2,0,2,2,0,28,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,22,27,10,35,24.8,23.0,46.0,18.666666666666668,56.0,21.75,87.0
286,2011,NZL,New Zealand,6,114,29,0,2,2,2,0,29,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,2,29,29,29.0,0.0,0.0,0.0,0.0,0.0,0.0
287,2012,NZL,New Zealand,6,75,53,0,0,2,4,0,29,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,2,4,29,53,41.0,41.0,82.0,0.0,0.0,0.0,0.0
288,2013,NZL,New Zealand,6,77,48,0,0,2,3,0,29,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,6,29,53,43.333333333333336,50.5,101.0,43.333333333333336,130.0,0.0,0.0
289,2014,NZL,New Zealand,6,76,60,0,1,1,3,0,29,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,3,7,29,60,47.5,54.0,108.0,53.666666666666664,161.0,47.5,190.0
290,2015,NZL,New Zealand,6,72,49,0,0,2,4,0,29,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,3,9,29,60,47.8,54.5,109.0,52.333333333333336,157.0,52.5,210.0
291,2016,NZL,New Zealand,6,81,53,0,1,1,2,0,29,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,4,10,29,60,48.666666666666664,51.0,102.0,54.0,162.0,52.5,210.0
292,2017,NZL,New Zealand,6,94,46,0,0,3,3,0,29,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,4,13,29,60,48.285714285714285,49.5,99.0,49.333333333333336,148.0,52.0,208.0
293,2018,NZL,New Zealand,6,102,45,0,1,2,3,0,29,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,5,15,29,60,47.875,45.5,91.0,48.0,144.0,48.25,193.0
294,2019,NZL,New Zealand,6,89,58,0,0,2,2,0,29,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,5,17,29,60,49.0,51.5,103.0,49.666666666666664,149.0,50.5,202.0
295,2020,NZL,New Zealand,6,102,47,1,0,2,3,0,29,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,5,19,29,60,48.8,52.5,105.0,50.0,150.0,49.0,196.0
296,2011,BLR,Belarus,6,113,31,0,2,3,1,0,30,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,2,3,31,31,31.0,0.0,0.0,0.0,0.0,0.0,0.0
297,2012,BLR,Belarus,6,114,24,0,4,1,1,0,30,0,0,0,1,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,6,4,24,31,27.5,27.5,55.0,0.0,0.0,0.0,0.0
298,2013,BLR,Belarus,6,134,22,1,2,3,0,0,30,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,8,7,22,31,25.666666666666668,23.0,46.0,25.666666666666668,77.0,0.0,0.0
299,2014,BLR,Belarus,6,122,34,1,1,3,1,0,30,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,2,9,10,22,34,27.75,28.0,56.0,26.666666666666668,80.0,27.75,111.0
300,2015,BLR,Belarus,6,84,39,0,0,3,3,0,30,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,2,9,13,22,39,30.0,36.5,73.0,31.666666666666668,95.0,29.75,119.0
301,2016,BLR,Belarus,6,112,35,0,1,4,1,0,30,0,0,0,0,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0,2,10,17,22,39,30.833333333333332,37.0,74.0,36.0,108.0,32.5,130.0
302,2017,BLR,Belarus,6,122,14,1,1,4,0,0,30,0,0,1,1,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,3,11,21,14,39,28.428571428571427,24.5,49.0,29.333333333333332,88.0,30.5,122.0
303,2018,BLR,Belarus,6,102,45,0,0,4,1,0,30,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,3,11,25,14,45,30.5,29.5,59.0,31.333333333333332,94.0,33.25,133.0
304,2019,BLR,Belarus,6,119,35,0,2,2,2,0,30,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,3,13,27,14,45,31.0,40.0,80.0,31.333333333333332,94.0,32.25,129.0
305,2020,BLR,Belarus,6,111,45,0,0,6,0,0,30,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,13,33,14,45,32.4,40.0,80.0,41.666666666666664,125.0,34.75,139.0
306,2011,PER,Peru,6,113,31,1,0,2,3,0,31,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,1,0,2,31,31,31.0,0.0,0.0,0.0,0.0,0.0,0.0
307,2012,PER,Peru,6,125,16,0,3,2,1,0,31,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,3,4,16,31,23.5,23.5,47.0,0.0,0.0,0.0,0.0
308,2013,PER,Peru,6,132,26,0,3,2,1,0,31,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,6,6,16,31,24.333333333333332,21.0,42.0,24.333333333333332,73.0,0.0,0.0
309,2014,PER,Peru,6,126,29,0,1,5,0,0,31,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,1,7,11,16,31,25.5,27.5,55.0,23.666666666666668,71.0,25.5,102.0
310,2015,PER,Peru,6,118,16,2,2,1,0,0,31,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,3,9,12,16,31,23.6,22.5,45.0,23.666666666666668,71.0,21.75,87.0
311,2016,PER,Peru,6,124,25,0,2,3,1,0,31,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,3,11,15,16,31,23.833333333333332,20.5,41.0,23.333333333333332,70.0,24.0,96.0
312,2017,PER,Peru,6,109,30,0,2,3,1,0,31,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,3,13,18,16,31,24.714285714285715,27.5,55.0,23.666666666666668,71.0,25.0,100.0
313,2018,PER,Peru,6,125,35,0,2,3,1,0,31,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,3,15,21,16,35,26.0,32.5,65.0,30.0,90.0,26.5,106.0
314,2019,PER,Peru,6,137,28,0,3,1,1,0,31,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,3,18,22,16,35,26.22222222222222,31.5,63.0,31.0,93.0,29.5,118.0
315,2020,PER,Peru,6,127,36,0,3,2,0,0,31,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,21,24,16,36,27.2,32.0,64.0,33.0,99.0,32.25,129.0
316,2011,VNM,Vietnam,6,113,31,0,0,6,0,0,32,0,0,0,0,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,6,31,31,31.0,0.0,0.0,0.0,0.0,0.0,0.0
317,2012,VNM,Vietnam,6,148,9,1,3,2,0,0,32,0,1,1,1,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,0,1,3,8,9,31,20.0,20.0,40.0,0.0,0.0,0.0,0.0
318,2013,VNM,Vietnam,6,180,7,3,3,0,0,0,32,0,1,1,1,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0,4,6,8,7,31,15.666666666666666,8.0,16.0,15.666666666666666,47.0,0.0,0.0
319,2014,VNM,Vietnam,6,157,10,3,2,1,0,0,32,0,0,1,1,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,0,7,8,9,7,31,14.25,8.5,17.0,8.666666666666666,26.0,14.25,57.0
320,2015,VNM,Vietnam,6,151,5,2,3,1,0,0,32,0,1,1,1,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0,9,11,10,5,31,12.4,7.5,15.0,7.333333333333333,22.0,7.75,31.0
321,2016,VNM,Vietnam,6,151,11,1,4,1,0,0,32,0,0,1,1,1,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0,10,15,11,5,31,12.166666666666666,8.0,16.0,8.666666666666666,26.0,8.25,33.0
322,2017,VNM,Vietnam,6,155,3,4,1,1,0,0,32,1,1,1,1,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,14,16,12,3,31,10.857142857142858,7.0,14.0,6.333333333333333,19.0,7.25,29.0
323,2018,VNM,Vietnam,6,148,20,1,2,3,0,0,32,0,0,0,1,1,1,0,0.0,1.0,1.0,1.0,1.0,1.0,0,15,18,15,3,31,12.0,11.5,23.0,11.333333333333334,34.0,9.75,39.0
324,2019,VNM,Vietnam,6,177,7,2,4,0,0,0,32,0,1,1,1,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,17,22,15,3,31,11.444444444444445,13.5,27.0,10.0,30.0,10.25,41.0
325,2020,VNM,Vietnam,6,150,17,2,1,2,1,0,32,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,19,23,17,3,31,12.0,12.0,24.0,14.666666666666666,44.0,11.75,47.0
326,2011,FRA,France,6,111,34,0,1,4,1,0,33,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,4,34,34,34.0,0.0,0.0,0.0,0.0,0.0,0.0
327,2012,FRA,France,6,93,38,0,1,4,1,0,33,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,2,8,34,38,36.0,36.0,72.0,0.0,0.0,0.0,0.0
328,2013,FRA,France,6,136,21,0,2,4,0,0,33,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,4,12,21,38,31.0,29.5,59.0,31.0,93.0,0.0,0.0
329,2014,FRA,France,6,96,45,0,1,4,0,0,33,0,0,0,0,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,5,16,21,45,34.5,33.0,66.0,34.666666666666664,104.0,34.5,138.0
330,2015,FRA,France,6,120,14,0,3,3,0,0,33,0,0,1,1,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,8,19,14,45,30.4,29.5,59.0,26.666666666666668,80.0,29.5,118.0
331,2016,FRA,France,6,124,25,0,3,2,1,0,33,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,11,21,14,45,29.5,19.5,39.0,28.0,84.0,26.25,105.0
332,2017,FRA,France,6,100,39,0,2,2,2,0,33,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,13,23,14,45,30.857142857142858,32.0,64.0,26.0,78.0,30.75,123.0
333,2018,FRA,France,6,129,33,1,1,4,0,0,33,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,14,27,14,45,31.125,36.0,72.0,32.333333333333336,97.0,27.75,111.0
334,2019,FRA,France,6,142,25,0,2,4,0,0,33,0,0,0,0,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0,1,16,31,14,45,30.444444444444443,29.0,58.0,32.333333333333336,97.0,30.5,122.0
335,2020,FRA,France,6,154,14,1,3,1,1,0,33,0,0,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,19,32,14,45,28.8,19.5,39.0,24.0,72.0,27.75,111.0
336,2011,SVK,Slovakia,6,111,34,0,2,3,1,0,34,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,2,3,34,34,34.0,0.0,0.0,0.0,0.0,0.0,0.0
337,2012,SVK,Slovakia,6,85,44,1,0,2,2,0,34,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,2,5,34,44,39.0,39.0,78.0,0.0,0.0,0.0,0.0
338,2013,SVK,Slovakia,6,112,34,0,1,3,2,0,34,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,3,8,34,44,37.333333333333336,39.0,78.0,37.333333333333336,112.0,0.0,0.0
339,2014,SVK,Slovakia,6,122,34,0,1,5,0,0,34,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,4,13,34,44,36.5,34.0,68.0,37.333333333333336,112.0,36.5,146.0
340,2015,SVK,Slovakia,6,97,33,0,2,3,0,0,34,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,6,16,33,44,35.8,33.5,67.0,33.666666666666664,101.0,36.25,145.0
341,2016,SVK,Slovakia,6,78,55,0,0,2,3,0,34,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,6,18,33,55,39.0,44.0,88.0,40.666666666666664,122.0,39.0,156.0
342,2017,SVK,Slovakia,6,75,67,0,0,1,5,0,34,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,1,6,19,33,67,43.0,61.0,122.0,51.666666666666664,155.0,47.25,189.0
343,2018,SVK,Slovakia,6,140,23,0,3,3,0,0,34,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,9,22,23,67,40.5,45.0,90.0,48.333333333333336,145.0,44.5,178.0
344,2019,SVK,Slovakia,6,114,39,0,1,3,2,0,34,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,10,25,23,67,40.333333333333336,31.0,62.0,43.0,129.0,46.0,184.0
345,2020,SVK,Slovakia,6,117,40,0,2,4,0,0,34,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,12,29,23,67,40.3,39.5,79.0,34.0,102.0,42.25,169.0
346,2011,AUT,Austria,6,110,36,0,2,2,2,0,35,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,2,36,36,36.0,0.0,0.0,0.0,0.0,0.0,0.0
347,2012,AUT,Austria,6,79,50,0,0,4,1,0,35,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,2,6,36,50,43.0,43.0,86.0,0.0,0.0,0.0,0.0
348,2013,AUT,Austria,6,77,48,0,1,1,2,0,35,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,3,7,36,50,44.666666666666664,49.0,98.0,44.666666666666664,134.0,0.0,0.0
349,2014,AUT,Austria,6,86,51,0,1,1,3,0,35,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,4,8,36,51,46.25,49.5,99.0,49.666666666666664,149.0,46.25,185.0
350,2015,AUT,Austria,6,63,60,0,0,3,1,0,35,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,4,11,36,60,49.0,55.5,111.0,53.0,159.0,52.25,209.0
351,2016,AUT,Austria,6,89,46,0,0,3,3,0,35,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,4,14,36,60,48.5,53.0,106.0,52.333333333333336,157.0,51.25,205.0
352,2017,AUT,Austria,6,74,70,0,2,0,2,0,35,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,6,14,36,70,51.57142857142857,58.0,116.0,58.666666666666664,176.0,56.75,227.0
353,2018,AUT,Austria,6,72,57,0,0,3,1,0,35,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,6,17,36,70,52.25,63.5,127.0,57.666666666666664,173.0,58.25,233.0
354,2019,AUT,Austria,6,84,60,0,0,4,1,0,35,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,6,21,36,70,53.111111111111114,58.5,117.0,62.333333333333336,187.0,58.25,233.0
355,2020,AUT,Austria,6,66,65,0,1,1,3,0,35,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,22,36,70,54.3,62.5,125.0,60.666666666666664,182.0,63.0,252.0
356,2011,HRV,Croatia,6,110,36,0,1,5,0,0,36,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,5,36,36,36.0,0.0,0.0,0.0,0.0,0.0,0.0
357,2012,HRV,Croatia,6,110,25,1,1,3,1,0,36,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,2,8,25,36,30.5,30.5,61.0,0.0,0.0,0.0,0.0
358,2013,HRV,Croatia,6,119,30,2,0,2,2,0,36,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,3,2,10,25,36,30.333333333333332,27.5,55.0,30.333333333333332,91.0,0.0,0.0
359,2014,HRV,Croatia,6,126,29,1,2,2,1,0,36,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,4,4,12,25,36,30.0,29.5,59.0,28.0,84.0,30.0,120.0
360,2015,HRV,Croatia,6,119,15,1,3,1,0,0,36,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,5,7,13,15,36,27.0,22.0,44.0,24.666666666666668,74.0,24.75,99.0
361,2016,HRV,Croatia,6,118,30,0,1,4,1,0,36,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,5,8,17,15,36,27.5,22.5,45.0,24.666666666666668,74.0,26.0,104.0
